y,x2,x3,e,u
2.3144057,2.2796426,-2.9746246,1.6207075,2.0093877
-3.2597191,.0059569986,-3.6046336,-6.4192295,-.66104263
-1.6433424,.098879032,-2.8354206,.623658,.093199149
5.0491848,.45628962,5.9242253,-7.1045775,-2.3313303
-.41579673,.0035366295,-1.3348627,-.83002901,-.084470652
-1.6045265,.0031613011,-2.4460747,-1.5909826,-.16161305
5.6401453,.092250749,5.3966899,-5.8086777,-.84879518
.75559306,.43548462,2.4270749,-9.7782583,-3.1069665
-2.2806792,.95462543,-7.3588338,5.4104633,3.1235292
-6.7804956,.14201985,-7.5409608,-2.2311835,-.38155454
9.2991467,1.5691525,1.737517,5.6439195,4.9924769
.21017574,.012706935,-.83541501,.30919358,.032883808
.61698538,.17091493,-.27412626,-1.5087194,-.27980328
4.4963527,.2365604,2.1662831,5.0096588,1.0935093
5.2227159,.0029910132,4.2368035,-.16826899,-.017078547
9.8093462,2.0804651,5.048779,1.4734731,1.680102
-1.4486579,.000013159866,-1.8599718,-5.8866048,-.58869922
-5.6889377,.12315972,-7.0331202,1.3678851,.22102268
4.4781075,.15893885,3.2410047,.43552712,.078163803
3.4006441,1.3709881,-.3427566,1.7471966,1.3724126
1.4428542,.51063991,4.2081685,-12.034096,-4.2759542
5.7740726,.35017857,4.1116285,1.1351433,.31226575
7.8042083,1.6165688,7.7621717,-2.8345001,-2.5745323
3.2335334,2.0063393,1.057876,-.75299573,-.83068204
-12.339279,1.2544421,-9.77425,-6.627244,-4.8194714
3.7801032,2.9201927,5.6979971,-3.7421319,-5.8380866
5.105938,1.3603739,.83096433,2.4540267,1.9145995
-4.9764924,.34290248,-5.1142945,-4.4394727,-1.2051004
2.7636762,.00078120671,1.6547254,1.0774865,.10816952
-2.6970599,.16506128,-4.0344372,.94403934,.1723161
-2.1569633,1.2643117,-2.0645063,-3.2189443,-2.3567688
2.7599561,.82768857,1.1715659,-.46570215,-.23929839
8.3007851,.35311928,6.2678142,2.458245,.67985135
9.9852648,.12442392,9.2624388,-2.4757614,-.40159813
8.7644215,2.0312443,-2.7827592,7.6333513,8.5159359
5.3448668,.0092842979,4.685339,-3.3424053,-.34975648
-7.9513745,.22730258,-8.6191444,-2.6189063,-.5595327
-10.066007,.28861114,-10.503802,-3.4825866,-.8508153
-.087025285,.80945319,-2.5962481,1.3864331,.69976968
1.7035915,.01719016,.28011632,3.7412829,.40628493
-.94350123,.082643732,-2.292042,1.8814995,.26589704
4.6662736,.32486615,2.9696326,1.4166459,.37177473
3.073626,.17472641,1.4586977,2.3494585,.44020206
-3.9264271,.79210728,-3.5926905,-4.2855124,-2.125844
24.361225,3.5226717,7.1159286,6.8352122,12.722626
3.9977815,.59482563,2.2386906,.4133369,.16426538
-7.2066007,.47845981,-8.5650339,-.35382071,-.12002657
2.7465036,.13141541,1.0624577,3.3349712,.55263042
-4.2777791,.17820062,-5.6647902,1.1042318,.20881058
4.1322494,1.2507602,-.47791865,3.2526505,2.3594079
5.077879,2.189271,-4.2245483,5.1171727,6.1131563
2.6667709,1.6028756,.93132174,-.96226972,-.86742628
2.1471601,1.9962454,-1.0253564,.16052048,.17627119
-5.0017352,.71555263,-3.3144543,-7.4333978,-3.4028335
-6.5001802,.000045267952,-7.4898043,-.10418987,-.010421346
-4.6290359,.18835622,-5.3132658,-2.5962062,-.50412643
3.6635025,.17209856,1.512365,5.2622561,.97903895
1.6308961,.17112383,-.45778045,4.944725,.91755265
.99421871,1.3031806,6.459424,-10.335932,-7.7683859
5.6675682,.8578192,2.3586674,2.7435338,1.4510814
2.2026739,1.4744642,-2.132947,2.2229879,1.8611568
6.5591021,1.1541642,1.2663535,4.6354561,3.1385844
-7.2109346,1.0121791,-5.1479955,-6.7236242,-4.0751185
2.3413973,.1135437,1.1475708,.51209903,.08028271
11.022204,1.1373914,4.5345612,6.5055776,4.3502517
-.047186702,.3424173,-1.5065775,.43130443,.11697349
.11129849,.089472786,-1.0075966,.2032821,.029422319
-1.3941801,1.2986323,-5.5998778,2.5450747,1.9070655
4.5850639,3.3823509,1.3487831,-.63984245,-1.1460701
6.0897045,2.4887543,-3.1318142,4.2642531,5.7327642
-8.2433977,.2438987,-10.305314,3.6856053,.81801772
-.97245228,.68043649,-4.9931426,5.3161221,2.3402538
4.2181544,.15253679,3.2116935,-.82871169,-.14607568
1.2064691,1.1909231,-2.0190761,1.4876769,1.0346221
-12.137428,12.801352,6.3224311,-4.9627476,-32.261211
-9.9252348,.0010054759,-10.982136,.55616224,.055895828
-2.2360191,.99802923,-7.0951562,4.7763572,2.8611078
3.9522104,.50497478,-1.3098836,10.658875,3.7571192
-5.4560418,.004127549,-6.4818993,.21290284,.021729669
.80274683,1.0487808,-.17555578,-1.7144372,-1.0704782
-2.9349389,1.2816246,-.60094672,-6.2304811,-4.6156168
-7.2088046,1.4780065,-10.611738,1.1024116,.92492694
-.9371295,.54059815,-3.9307284,3.9238575,1.4530008
1.2822124,.063015692,.91736674,-5.3089614,-.69817007
-3.4511921,.0098375017,-4.9395857,4.5612063,.47855607
5.5092773,2.3593879,1.0448327,.86353225,1.105057
4.426816,.011752728,4.1306,-6.7582293,-.71553671
2.6978011,.0041420385,1.0365205,6.4380527,.65713859
-1.0977155,2.6007144,-1.6159743,-2.2011924,-3.0824556
2.5365551,.012727679,2.2248557,-6.5908518,-.70102829
5.5146432,.012204183,5.0613661,-5.2678237,-.55892712
-3.2075081,.039463285,-3.8250828,-3.523618,-.42188856
2.5675931,.031339228,2.2588718,-6.2472572,-.72261781
-.96098644,.0057267579,-2.5633607,5.8003879,.5966475
9.7405081,1.4602487,4.7287793,3.0736115,2.5514798
4.7162609,.62259853,6.7237906,-8.8260021,-3.6301281
-4.1035833,.039498191,-4.879746,-2.1990604,-.2633355
-1.4523543,.093690008,-3.5793169,7.0364842,1.0332725
-1.1165048,.20468836,-1.6186097,-3.4722199,-.70258349
-6.2300997,.80457354,-1.2316749,-13.544052,-6.8029981
3.567852,1.1546334,1.5627154,-.22071929,-.14949687
3.329988,.00042118219,2.4385896,-1.0879366,-.10902277
10.367718,.75433344,8.6197872,-.013418974,-.0064030881
6.3511128,.25476226,3.1724534,8.461113,1.9238974
1.6169949,1.5662627,2.2805979,-3.6572881,-3.2298658
-7.6102972,.76287329,-4.8583078,-9.3778954,-4.5148625
1.7674268,.0084161973,1.3741286,-5.9027839,-.61511791
1.1209742,.001070778,.48178026,-3.5994968,-.36187682
-1.0068942,.00055092829,-1.7546779,-2.5207288,-.25276726
4.2857604,.98856556,3.0323794,-1.2370958,-.73518473
6.8961,.78733784,3.8955629,2.4575162,1.2131994
3.7729652,.045118783,3.1514463,-3.4562829,-.42359993
-8.6410131,.95919865,-6.3854218,-7.2719026,-4.2147899
9.4844007,1.1538378,4.6756601,3.9220393,2.6549025
1.7044075,.45139077,.90327805,-1.9965323,-.65026134
-5.5382509,.045757145,-7.2926559,5.7670588,.70864797
6.8718209,.37205908,3.4971204,7.0015202,2.0026417
.71363795,1.0720335,1.5830114,-4.624732,-2.941407
3.0151646,1.2017062,2.7441778,-2.7548132,-1.9307194
-1.1483438,.0079839006,-2.5160143,3.4587929,.35968661
18.432772,4.9683709,3.0563374,3.6406305,9.4080639
.38789296,3.6249635,-11.015388,3.5442524,6.7783179
-8.8220854,.48375472,-9.4203863,-2.5899761,-.88545418
-.82863861,.54338861,-.9012205,-3.9570334,-1.4708067
3.9421403,.23436154,3.417757,-3.2690663,-.70997834
-.080550611,.8337279,2.6632318,-8.8563156,-4.5775104
-.99446625,.001876073,-2.4338129,4.3340502,.43747053
5.6963282,.95239866,4.3296771,-1.0165714,-.58574778
5.8339534,.98706716,3.6425002,.34435442,.20438591
-1.0067296,.12332301,-2.4145479,1.7598211,.28449532
1.3418388,.97337091,-.097736508,-.90984964,-.53379554
-3.6919932,.12561546,-3.9543984,-5.3020225,-.86321026
-4.6122475,1.7214868,-1.0982186,-6.490303,-6.2355156
4.1763334,.25972974,1.7007718,5.2893333,1.2158319
-4.9443803,.18977128,-6.0429645,-.46790138,-.091187261
-4.6871562,.97849572,-3.2115564,-5.8618717,-3.4540954
-1.9728065,.1898178,-3.2535551,.46652976,.090930805
-2.5901587,.77491748,-4.3285513,-.074929163,-.036524877
3.2533383,.0006226172,2.389935,-1.3679357,-.13721941
2.6780303,4.6611633,-6.2136273,1.3291034,3.2304943
4.4147854,.46149147,2.7592473,.58669496,.19404685
13.863247,.25312826,12.416665,.85385948,.19345394
9.6195259,.51134533,11.592654,-9.7968559,-3.4844739
3.6684065,2.1078997,5.2040191,-4.0240159,-4.6435122
-2.8508363,.29390016,-4.3392959,.78784966,.19455954
2.0061793,.16839923,-.02764976,4.6983256,.86542976
5.7401009,.20570436,3.8359427,3.4431665,.69845384
17.804834,2.6568372,4.4714828,6.7742844,9.6765137
10.607215,.061758354,9.9453621,-3.0555327,-.39990559
2.7022567,1.8815082,9.9209862,-9.70473,-10.100238
4.3205657,.0051552858,3.645062,-3.2136788,-.32965159
-5.817071,3.1496823,-4.0651107,-3.5237031,-5.9016428
3.8736353,.34028021,2.75212,-.80982065,-.21876504
9.2141809,.18802375,6.6765747,6.9561872,1.3495829
4.9035854,.19510487,3.3532221,1.7983006,.35525867
10.368647,.0030867427,9.1837015,1.7909398,.18185806
4.8711796,.1906103,3.7139051,-.17068557,-.033335771
.68353033,.098830655,-.38937485,-.17351277,-.025925467
24.094135,2.5817137,9.0756836,8.2227993,11.436737
-1.1663624,.035711627,-3.4711478,10.76802,1.2690737
1.0640624,.000089374968,-.31549701,3.7930052,.37947002
-3.4153943,.50933272,-6.1874428,3.560292,1.2627158
3.7178688,2.4271429,.29377434,-.0023207602,-.0030484842
.77201837,.71620327,-2.1608052,2.655787,1.2166203
8.233634,.53060555,5.6260571,2.9481611,1.0769714
.91035497,.29125726,2.1201601,-10.182292,-2.5010624
-10.651661,.06911625,-12.135506,3.0821478,.41472805
2.2866042,2.5090795,1.0916276,-1.7084053,-2.3141029
-1.1131305,.62694085,-1.5575807,-2.8599157,-1.1824906
5.6362276,2.0265353,4.5464611,-1.7397151,-1.9367685
5.962348,2.2903523,-1.8163673,3.6046007,4.4883628
3.7973347,2.586019,5.6328263,-3.8919408,-5.4215107
10.252508,1.08602,2.6801829,8.5322237,5.4863052
-15.09638,1.6849177,-6.5049162,-11.964853,-11.276381
9.3414459,2.5086598,2.8823447,2.1785247,2.9504411
1.6719888,1.4924449,-4.9230809,4.8481636,4.1026249
5.4394307,.077404,4.6225882,-1.8785708,-.26056153
2.1561556,1.6566401,3.663991,-4.4860344,-4.1644754
4.1610756,.081127264,3.398679,-2.26752,-.31873083
-6.6792879,.017105997,-7.310461,-3.5552502,-.38593307
11.402596,.50391293,9.5966797,.85807192,.30200395
3.7648611,1.4423896,4.3854918,-3.7299557,-3.0630202
1.5928156,.0012186309,.74165308,-1.4914728,-.15005606
1.6272535,.56967616,2.9596186,-7.5409408,-2.9020412
3.5300269,1.5636494,4.4906592,-3.9965785,-3.5242817
1.9743469,.0026241285,.96385539,.077654772,.0078673651
-5.3171549,.22481731,-7.1577582,2.8990629,.61578602
2.0471945,.18737391,.35361409,2.6135297,.50620657
-2.1720543,.018412495,-3.1927559,.020962717,.0022892596
5.0807724,.069203034,4.6481915,-4.7296805,-.63662219
2.047297,2.4755099,2.4557836,-2.9033692,-3.8839965
-9.7063437,1.1005151,-10.120474,-2.5934107,-1.6863849
-10.244539,2.0142407,-12.390568,-.78420764,-.86821228
-7.2977109,2.9066548,1.0949486,-7.9180436,-12.299314
5.1307325,1.7187524,4.711566,-2.3969595,-2.2995858
-4.6776447,2.6130531,-5.239532,-2.1692913,-3.0511658
1.963044,.017103527,.57408333,3.4256208,.37185717
4.3440595,.093080565,2.3028665,6.4699769,.94811225
7.004509,.38270631,4.5739322,3.5965645,1.0478704
12.108965,2.93081,-1.0619406,5.9026866,9.2400951
-6.5736561,.65834785,-7.471849,-1.7712047,-.76015484
8.4273224,2.080045,-1.4312586,5.9459667,6.7785358
2.734494,.39369357,2.1500447,-2.7261343,-.80924422
.66558504,1.4650662,2.4935334,-5.156569,-4.2930145
-3.9041126,.69308424,-3.0343649,-5.7392836,-2.5628319
-.0088640153,.29804406,-1.906606,2.4082122,.59969789
3.8612761,.60731804,1.6745224,1.4354587,.57943583
6.3433528,.013922184,4.3262405,9.3790207,1.0031903
6.2139149,.030303223,4.9339237,2.1683407,.24968792
-3.1677308,.032269746,-3.2337852,-8.3197699,-.96621543
1.873118,.0071367468,.98336363,-1.1333804,-.11738236
-.0069559258,.00026303099,-1.7339358,7.2576237,.72671688
4.9545412,.7839368,-2.3054669,11.130941,5.4760714
1.72637,.24006584,-.20774679,3.1543052,.69405097
2.031517,.088371068,1.0649478,-.84475791,-.12180187
-2.7237902,.014771571,-3.7698202,.2910859,.031258486
-10.009998,3.6297233,-10.378034,-2.2255852,-4.2616878
-3.4740081,.12399162,-4.266614,-2.0456433,-.33138564
4.1839476,2.3851917,-4.9957652,4.4828563,5.7945213
2.4964955,.72388315,1.4316509,-1.4266708,-.65903854
-5.4596839,.85870528,-3.7172256,-6.8029575,-3.6011636
1.4945968,.020964269,.32204813,1.3720263,.1515844
1.6481669,1.0353346,-3.8887799,5.6690912,3.5016122
1.3685446,.31420842,1.8028842,-6.800931,-1.748548
-.15918636,.077261835,-1.283393,.33863166,.046944819
-3.446151,.11996358,-6.0554547,9.3094349,1.4893401
-2.4590409,.089320943,-3.1536462,-2.7285659,-.39471564
4.6372252,.3367421,.73547649,9.5576878,2.5650067
.87578517,.04357994,.32119685,-4.0150404,-.48899165
-5.4307613,.080851533,-6.5254421,.098481424,.013829329
6.2448606,.00050769543,4.549417,6.9317627,.69493586
4.5426931,5.5608811,-6.6262517,1.5997773,4.6080637
12.360194,.62243158,7.5634499,7.7193365,3.1743131
-.92803645,.027260693,-1.8920189,-.55687815,-.063278258
-4.5487647,.44834659,-8.1727419,6.7113204,2.1756308
.36036515,.8882215,-2.0895538,1.0323219,.56169748
-1.2606366,2.1927679,-3.0189087,-1.1990262,-1.4344957
5.9663658,4.1552281,-1.7387785,1.1709679,2.5499163
1.6454108,.63525003,2.5870888,-6.1704354,-2.5769281
-1.7820621,.009467056,-2.7532423,-.36556411,-.03828682
1.8456529,.15615213,1.562879,-4.9045229,-.87337816
11.208576,2.8463657,7.0921874,.17727566,.27002323
3.7800772,.17841761,2.8392549,-1.2557304,-.23759525
.24780256,.52665198,.51870996,-4.9475112,-1.7975594
2.4567263,.050302982,1.4273467,-.16718383,-.020923305
3.288408,.20638405,-.13269618,10.899642,2.2147202
7.5404558,1.2261671,2.8053558,3.5184278,2.5089331
-10.695282,8.0975132,-1.5581076,-4.3952174,-18.234688
-.2150242,.030347016,-1.4742548,1.9872941,.22888362
10.989149,2.615206,6.4517951,.65511924,.92214781
7.6855497,.98352146,5.5290895,.29224479,.17293899
7.7534976,1.3156873,3.9797401,1.9239725,1.4580703
4.8094568,.29616174,2.5224793,3.9939222,.9908157
-1.0820289,.6749813,-2.2696085,-1.1140848,-.48740169
6.2096119,.044305541,5.6951656,-4.337676,-.52985913
6.1971107,.1916039,4.9554391,.25570562,.050067659
-4.6695414,.32810107,-4.8050394,-4.5165706,-1.1926029
-1.5519916,.066870227,-3.4093397,5.9240618,.79047787
-5.6848149,1.3788353,-7.5924582,-.59688538,-.47119185
-1.22393,.20475563,-2.535995,.5302428,.10730938
3.2254453,.035165757,2.4705529,-2.3836248,-.28027347
.69937116,1.8211044,.70917934,-2.8013523,-2.8309126
-2.3019853,.0054507633,-3.937077,6.1293616,.629641
-2.0527353,3.0277274,.91564882,-4.3350077,-6.9961114
-5.3648119,.52876627,-9.7410822,7.8145881,2.8475041
5.7374034,.30896643,4.0873456,1.3403296,.34109139
12.001587,.17341007,9.2154474,8.6378469,1.6127295
-.077371716,.018820588,-1.6652198,5.2008586,.56902748
1.6173491,.00034801688,.98246974,-3.6483374,-.36546859
7.8396964,1.3917871,2.8227713,3.2983534,2.625138
12.895112,.61110938,8.6509571,6.492455,2.6330457
1.5883281,.9918471,-1.1018307,1.1718144,.69831181
4.424346,3.5461712,3.6663892,-2.0224459,-3.7882142
1.5948019,.97936642,-1.8976279,2.565892,1.5130634
.49965745,2.1256607,-1.877474,-.64371324,-.74852926
3.3645661,.02097101,2.7852786,-3.9976609,-.44168359
-5.5085282,1.7565078,-1.6526854,-6.7593398,-6.6123505
7.3275485,2.0991268,4.388588,-.13932809,-.16016647
2.0315168,.13184869,1.4697452,-3.4357648,-.570077
12.52157,.52873117,9.3763704,4.4363909,1.6164682
7.9776726,.84853232,4.4916162,3.1234589,1.6375238
5.1723509,.40075746,2.1066477,5.5428214,1.6649456
7.8465219,.68526214,7.8454123,-3.804867,-1.6841524
2.716697,.37573045,1.3604686,-.067747191,-.01950206
5.5400462,.18297659,2.5879717,9.2386751,1.7690982
2.2769384,.44007325,-.8876816,5.3885922,1.7245469
-8.5535822,.31207141,-9.8644667,-.0046366327,-.0011871435
2.6818721,.2395049,2.8403165,-6.3614726,-1.3979492
-5.979404,6.4369454,-5.7878633,-2.2987943,-7.6284862
10.648748,.38109794,9.5341263,-.91714674,-.26647604
6.8475022,3.8924005,-2.7462609,2.2976062,4.7013626
-11.859093,.66849589,-14.352118,1.8987504,.82452846
7.6824908,.21183422,7.0033855,-2.5871038,-.53272897
-.80630195,1.2767963,-2.2192559,-1.1698869,-.86384237
1.0600064,.08033511,-.57743871,3.9745998,.55710995
-1.5868256,1.8470565,-.48472863,-3.8583727,-3.9491534
9.1027575,.60936832,6.1690989,3.2724054,1.3242906
-15.434847,.57378376,-14.777676,-5.7663536,-2.2309554
-.50883073,1.2135243,-3.5623813,1.1885557,.8400262
4.7071109,.071263582,4.6378832,-7.3879132,-1.0020359
-1.8774199,1.9674518,2.8625824,-7.1119957,-7.7074542
.13293122,.18970354,-1.2457613,.9699114,.18898895
4.1066566,.23811066,2.5740478,1.3444003,.29449806
11.897245,5.4773145,1.9771,1.2128379,3.4428313
-3.4659646,.84983975,-4.8348589,-.91622627,-.48094538
10.622657,4.1558433,1.407077,1.8640417,4.0597367
-.45140252,.12458351,-1.0609077,-3.1737797,-.51507831
-1.1184726,.031100726,-.76799101,-11.956537,-1.3815823
-4.3475304,.11966994,-5.3772879,-.56253237,-.08991234
10.126623,.62272471,6.3566875,5.2197561,2.1472111
-.95488715,.0042122523,-2.428993,4.6020117,.46989357
10.048051,3.0034509,9.7404242,-2.3074017,-3.6958239
-2.2534604,.13125615,-1.9406065,-8.7189941,-1.4441102
-15.883003,.098510176,-16.226746,-5.0568957,-.75476742
6.3923645,.0021578637,5.7201505,-3.2642179,-.32994366
5.2624879,.014775574,4.2793732,-.29482853,-.031660985
4.6622176,.36258447,1.4854118,6.4495969,1.8142215
14.757164,7.433434,5.3755536,.2484273,.94817668
7.7512116,.90789723,4.5341172,2.3633909,1.3091972
5.6812191,.18563309,3.5798604,4.749207,.91572571
2.2219589,.035238538,.70777982,4.0719552,.4789404
2.1086817,.026947886,1.3518957,-2.3808279,-.27016193
2.2110527,.43084848,-1.3355204,6.707552,2.1157246
15.39475,.05688652,15.012012,-5.2486091,-.67414844
4.5433798,.36084095,3.1522818,.10789885,.030257046
9.5720215,.95111543,8.0380545,-.72477192,-.41714805
7.1783261,1.0825073,4.2931466,1.2517235,.80267227
1.8212618,.033593532,.9642837,-1.5121605,-.17661546
-.35350993,.42436954,-1.4456851,-1.0640953,-.33219433
-5.9008875,1.0980521,-5.0506139,-4.5426927,-2.9483259
6.1184616,.068903551,5.6915965,-4.7752304,-.64203823
8.8754311,.30640769,7.6553755,-.34103674,-.086351812
2.1242685,.003770178,.92762029,1.8930935,.19287799
.23138523,1.639575,-7.1636872,5.1702132,4.7554975
-6.9766498,.16777478,-8.3866186,1.3170785,.24219412
-4.102807,.50272298,-2.0271063,-10.184451,-3.578424
10.061237,3.09324,-5.1918259,6.7774129,11.159823
5.1928363,.11231279,4.8740344,-5.0815129,-.79351074
11.319589,1.1474047,11.430906,-3.3527009,-2.2587225
-1.734448,.8922354,-5.5764551,3.570241,1.9497718
9.2614117,.75903171,6.0677633,2.9918027,1.4346168
11.354714,.46572608,9.745532,.43097797,.14345664
26.106901,6.3901863,4.9259033,4.185257,13.790812
4.7872348,.36218515,1.2798777,7.6315494,2.1451719
-2.4676673,.88606012,-3.9019268,-.83199936,-.45180067
-4.4262524,.34016261,-5.9816327,.79686224,.21521759
4.1398168,.95195901,-.98343182,5.5059071,3.1712897
-3.485842,.081900924,-4.0011849,-4.0195532,-.56655788
-2.1975381,3.7618511,-11.827682,2.4575851,4.8682933
5.2716579,1.6946827,1.5831808,1.0490354,.99379462
15.622115,1.259362,8.0944357,7.2200284,5.2683177
3.6939528,.42419791,3.7649436,-4.7907519,-1.4951887
14.324612,1.1174692,8.3606167,5.8392649,3.8465257
3.2497609,.22695585,1.2327636,3.7008104,.79004133
3.2908134,1.2413579,-3.8453395,6.7919216,4.8947949
3.8110785,.85479224,-.95067972,5.5119214,2.906966
.20842552,3.1510653,4.0143065,-4.7489057,-7.9569464
6.6065235,.0073777419,4.9685993,6.0811372,.63054627
-1.9387236,.0023993696,-2.8340597,-1.0579398,-.10706317
-1.6128266,.066385232,-3.7832847,8.2892942,1.1040728
4.4082847,.038403239,3.925503,-4.6611934,-.5556218
12.798081,2.5112529,6.9685278,1.7101324,2.3183007
12.202127,.54480153,13.471693,-7.5573626,-2.8143675
-3.940208,.08547163,-4.3977304,-4.3993816,-.6279493
.92301279,.23511867,-1.8264948,6.9608088,1.5143889
-5.5986509,.32916933,-4.5694251,-8.9135742,-2.3583951
6.4918885,3.1833527,-3.9830458,3.7191403,6.2915816
1.0300751,.38851446,-.7219497,1.2353489,.36351037
.95634276,2.2147148,-.7894761,-1.2166207,-1.4688959
3.182364,.10242172,1.4619889,4.0867,.61795342
-3.0984161,.50694335,-5.8904948,3.6357522,1.2851354
-1.8716997,.21086225,-4.0773869,4.8426204,.99482495
1.4154847,.00022381672,-.19315717,6.0773792,.60841805
-.1902439,1.0944074,-2.8682435,.90171313,.58359212
-4.1827359,.0080833212,-5.4417763,2.4120812,.25095695
1.1314467,.096639946,-.051159143,.57959735,.085965864
4.1698313,.24856173,2.270098,2.9033747,.65117139
2.567064,.013399458,1.7141423,-1.5040134,-.16047783
-4.5852528,.14154628,-3.9360952,-10.485864,-1.7907039
5.0055246,1.8115457,1.2327895,.9556725,.96118945
.4094702,.15842237,.50744843,-7.0107265,-1.2564006
12.704762,1.0026278,5.3124056,8.9632521,5.3897281
-.69928998,.048308901,-1.6311523,-.93791741,-.11644662
3.9705226,.00086618698,2.0874264,8.7842569,.8822301
7.874517,1.3342111,3.7884614,2.2837071,1.7518444
-2.1847839,.27509671,-2.6096997,-3.5789802,-.85018086
-4.0223532,3.3243916,2.0056186,-5.8746953,-10.352364
-1.737332,.92167389,-.8562808,-4.9973974,-2.8027251
9.6519442,.96568567,5.2419677,4.1937389,2.4442906
-9.8804197,3.1746597,-3.5780642,-6.209228,-10.477015
5.0726681,.10796964,5.1986742,-8.0136185,-1.2339756
-1.2960131,.16224767,-2.2347856,-1.2338254,-.2234752
-1.0052986,.0065472559,-1.8271921,-1.7880048,-.18465374
-.06254971,.30711842,-1.8293076,1.8127499,.45963943
2.7888324,.31982175,.65463483,3.1332893,.81437594
8.6335449,.3713471,8.4082489,-4.0117493,-1.1460507
-8.2304001,.096791424,-8.9719181,-2.3940969,-.35527369
5.77773,.073714472,4.4212785,2.0659268,.28273702
9.7015963,.0063465359,8.4717474,2.1662805,.22350223
10.879979,.090750113,9.5944223,1.3400251,.19480622
2.8786337,2.281745,-3.6010718,2.5771871,3.1979606
-.92684519,1.7442464,3.8788342,-7.7664289,-7.5499258
-1.4315245,.059004258,-2.6170135,.97669995,.12648472
1.6124856,.26907074,-.99509555,5.7070727,1.3385104
-3.3353574,.061699104,-4.3434238,-.40987977,-.053632583
1.3962401,.13808917,.77857935,-3.0786457,-.52042836
-4.4940462,3.0378382,1.5330939,-6.2170978,-10.064979
5.2819104,.020024478,3.7865849,4.3204384,.47530109
6.0626473,.54698831,3.5318487,2.6340714,.98381025
2.1275022,6.7129335,-1.9836588,-1.0420388,-3.6017725
15.108414,4.6725664,12.541497,-1.2747489,-3.1056495
-9.4935055,.58137828,-8.8151464,-5.7839789,-2.2597377
-2.0111434,.20083039,-3.9696355,3.7804604,.7576617
-4.4906378,.020791901,-4.9931426,-4.6948037,-.5182873
1.2916789,.29960111,-.65142232,2.5760555,.64350009
3.4447217,.16118869,2.9766209,-3.8378158,-.69308782
-.73278642,1.6718059,-.2073593,-3.4162016,-3.197233
-4.8161049,5.2179303,.91473544,-4.4108248,-11.948771
13.595051,.20838533,13.063519,-3.3147759,-.67685294
7.6920285,7.7999907,-2.9345083,.45663711,1.8265463
4.8627253,.18544193,3.7782266,-.52378041,-.10094346
-1.4466288,.4679665,-.23241091,-8.0308952,-2.6821845
3.4355278,.00068464276,3.1370137,-6.9977493,-.70217043
2.9771137,.069855452,2.2444775,-2.4992588,-.3372193
11.554428,.25186867,8.7874374,6.706028,1.5151219
-11.675091,.56019944,-11.538977,-4.4628119,-1.6963136
-6.6917529,1.5123094,-5.944932,-3.8067071,-3.2591302
-1.691424,.11127764,-2.2643371,-3.4590638,-.53836459
10.346357,.32816505,8.1478405,3.2957566,.87035173
-8.3081713,.66323787,-8.3917418,-3.6598661,-1.5796674
-2.6785069,.021963317,-3.5670052,-1.2025857,-.13346496
-3.1011817,.35013741,-2.9954252,-5.2928376,-1.455894
-2.6906574,.16048016,-3.778595,-.40247801,-.072542667
4.2394209,.52612942,4.8121881,-5.781054,-2.0988967
1.2987715,.10761142,.31582141,-.81051177,-.12466133
-4.8527575,.87345505,-6.2163644,-.94992012,-.5098483
6.8530145,1.1337315,1.0247552,5.5401373,3.6945279
3.5568166,.50272685,-.29734212,6.6923065,2.3514318
-3.1574013,.6260075,-4.3899117,-.95276886,-.39349711
10.440698,2.1471961,2.7029064,3.9115567,4.5905952
-5.4263096,.036631938,-6.6561279,1.6327995,.19318625
5.8302207,.093624853,4.4326839,2.0700703,.30391204
-1.8577631,2.4087651,4.5295658,-7.510139,-9.7960939
-.53065962,.12834533,.52686501,-13.314457,-2.1858699
-5.670186,.72487563,-6.3362565,-2.2896166,-1.0588053
-3.477895,.19044635,-6.2233238,7.9651532,1.5549825
8.7272224,2.5784383,1.6140497,2.544404,3.5347347
.91472542,.16879925,-2.1779065,10.432953,1.9238327
-1.0913478,.047240656,-2.2803469,1.1467239,.14175838
2.8572035,.78644407,3.3315883,-4.5837955,-2.260829
2.6669655,.055468008,.92068857,5.4081841,.69080901
2.0642486,.083705142,.92903614,.36310354,.051507171
-14.083299,.49597651,-13.518622,-5.9216156,-2.0606527
2.0398488,1.5997078,-.1109039,-.49891996,-.44895509
3.1079445,.06649708,2.2826087,-1.8098617,-.24116142
1.4017572,.4283424,-.34523174,1.0142449,.31864655
-7.9801202,1.1677786,-3.171309,-10.201344,-6.9765897
1.0071759,1.2985409,-1.5099305,.29170445,.21856552
-2.4764028,.41845071,-6.3215308,7.8476019,2.4266775
-.6128704,.36345226,-4.5174522,9.0198574,2.5411296
-3.4358726,.32268336,-5.3065958,2.0970244,.54803991
-6.2742572,.174171,-7.2493539,-1.0640825,-.1990744
1.4785938,.15499744,.92526966,-3.3897328,-.60167325
4.5910034,1.2240372,-3.7219751,8.5516605,6.0889411
-8.7329283,1.156689,-7.9654951,-4.3106747,-2.9241226
1.2480382,.5352248,-1.9703715,4.5786943,1.6831849
-9.3588362,.27031338,-9.4031153,-5.2136898,-1.226034
15.454821,1.1521103,8.6660404,6.8584199,4.6366701
7.5829167,6.8828643e-07,6.9451094,-3.6219201,-.36219326
